Ensembl Gene ID	Unigene ID
ENSG00000099985	Hs.248156
ENSG00000099991	Hs.517478
ENSG00000099991	Hs.735702
ENSG00000099995	Hs.406277
ENSG00000099995	Hs.626979
ENSG00000100024	Hs.474388
ENSG00000100024	Hs.731656
ENSG00000100028	Hs.356549
ENSG00000100029	Hs.517543
ENSG00000100036	Hs.660384
ENSG00000100056	Hs.517407
ENSG00000100056	Hs.694070
ENSG00000100075	
ENSG00000100084	Hs.474206
ENSG00000100099	Hs.474436
ENSG00000100100	Hs.26670
ENSG00000100100	Hs.624963
ENSG00000100101	Hs.632778
ENSG00000100104	Hs.709914
ENSG00000100109	Hs.20225
ENSG00000100129	Hs.446852
ENSG00000100138	
ENSG00000100142	Hs.735742
ENSG00000100142	Hs.737154
ENSG00000100147	Hs.474991
ENSG00000100150	
ENSG00000100151	Hs.180871
ENSG00000100151	Hs.742009
ENSG00000100162	Hs.208912
ENSG00000100209	Hs.632780
ENSG00000100216	Hs.595072
ENSG00000100216	Hs.700734
ENSG00000100218	Hs.594554
ENSG00000100218	Hs.526920
ENSG00000100219	Hs.437638
ENSG00000100220	Hs.474643
ENSG00000100225	Hs.5912
ENSG00000100225	Hs.628106
ENSG00000100225	Hs.714435
ENSG00000100227	Hs.505802
ENSG00000100227	Hs.743592
ENSG00000100249	Hs.50891
ENSG00000100253	Hs.129227
ENSG00000100263	Hs.106730
ENSG00000100281	Hs.588815
ENSG00000100281	Hs.197086
ENSG00000100281	Hs.611948
ENSG00000100290	Hs.634659
ENSG00000100290	Hs.739007
ENSG00000100294	Hs.349111
ENSG00000100296	Hs.75361
ENSG00000100297	Hs.607034
ENSG00000100297	Hs.517582
ENSG00000100297	Hs.659728
ENSG00000100304	Hs.602662
ENSG00000100304	Hs.517670
ENSG00000100319	
ENSG00000100324	Hs.507681
ENSG00000100324	Hs.614431
ENSG00000100325	Hs.731754
ENSG00000100347	Hs.737716
ENSG00000100348	
ENSG00000100350	Hs.387601
ENSG00000100353	Hs.55682
ENSG00000100360	Hs.415172
ENSG00000100360	Hs.735977
ENSG00000100364	Hs.592207
ENSG00000100364	Hs.563057
ENSG00000100364	Hs.623842
ENSG00000100364	Hs.653744
ENSG00000100365	
ENSG00000100368	Hs.592192
ENSG00000100368	Hs.285401
ENSG00000100373	Hs.632787
ENSG00000100380	Hs.567697
ENSG00000100380	Hs.511834
ENSG00000100380	Hs.712713
ENSG00000100380	Hs.714861
ENSG00000100385	Hs.474787
ENSG00000100401	Hs.183800
ENSG00000100401	Hs.734461
ENSG00000100410	Hs.707800
ENSG00000100412	Hs.643610
ENSG00000100413	Hs.712617
ENSG00000100416	Hs.602392
ENSG00000100416	Hs.439524
ENSG00000100418	Hs.570455
ENSG00000100418	Hs.617673
ENSG00000100427	Hs.517729
ENSG00000100427	Hs.627639
ENSG00000100445	Hs.594105
ENSG00000100445	Hs.643552
ENSG00000100462	Hs.367854
ENSG00000100479	Hs.162777
ENSG00000100519	Hs.605253
ENSG00000100519	Hs.491779
ENSG00000100519	Hs.156171
ENSG00000100519	Hs.745297
ENSG00000100522	Hs.478025
ENSG00000100522	Hs.744102
ENSG00000100526	Hs.733107
ENSG00000100532	Hs.602219
ENSG00000100532	Hs.59106
ENSG00000100554	Hs.670912
ENSG00000100554	Hs.714445
ENSG00000100554	Hs.735253
ENSG00000100557	Hs.160711
ENSG00000100557	Hs.659706
ENSG00000100564	Hs.553497
ENSG00000100567	Hs.558799
ENSG00000100575	
ENSG00000100577	Hs.655292
ENSG00000100578	Hs.232532
ENSG00000100583	Hs.421961
ENSG00000100601	Hs.601477
ENSG00000100601	Hs.94542
ENSG00000100601	Hs.609889
ENSG00000100603	Hs.445498
ENSG00000100603	Hs.715774
ENSG00000100603	Hs.717778
ENSG00000100604	Hs.150793
ENSG00000100605	Hs.308122
ENSG00000100629	Hs.738661
ENSG00000100632	
ENSG00000100664	Hs.593996
ENSG00000100664	Hs.592633
ENSG00000100664	Hs.433702
ENSG00000100664	Hs.669983
ENSG00000100664	Hs.718163
ENSG00000100722	Hs.630490
ENSG00000100722	Hs.686171
ENSG00000100726	Hs.271044
ENSG00000100744	Hs.4104
ENSG00000100744	Hs.744384
ENSG00000100744	Hs.745067
ENSG00000100764	Hs.356654
ENSG00000100764	Hs.710455
ENSG00000100764	Hs.713392
ENSG00000100802	Hs.255874
ENSG00000100813	Hs.124490
ENSG00000100814	Hs.107003
ENSG00000100814	Hs.619532
ENSG00000100815	Hs.600848
ENSG00000100815	Hs.591417
ENSG00000100815	Hs.627136
ENSG00000100815	Hs.632339
ENSG00000100815	Hs.712145
ENSG00000100815	Hs.713299
ENSG00000100865	Hs.129634
ENSG00000100865	Hs.734384
ENSG00000100865	Hs.736782
ENSG00000100883	Hs.167535
ENSG00000100883	Hs.702481
ENSG00000100897	Hs.604632
ENSG00000100897	Hs.525251
ENSG00000100902	Hs.602113
ENSG00000100902	Hs.446260
ENSG00000100902	Hs.667699
ENSG00000100902	Hs.708997
ENSG00000100918	Hs.419259
ENSG00000100941	Hs.595301
ENSG00000100941	Hs.409965
ENSG00000100941	Hs.622102
ENSG00000100949	Hs.377992
ENSG00000100982	
ENSG00000100983	Hs.82327
ENSG00000100991	
ENSG00000101000	
ENSG00000101003	Hs.658464
ENSG00000101019	Hs.604401
ENSG00000101019	Hs.18128
ENSG00000101019	Hs.608969
ENSG00000101019	Hs.614485
ENSG00000101052	Hs.444332
ENSG00000101132	Hs.596034
ENSG00000101132	Hs.91161
ENSG00000101158	Hs.604639
ENSG00000101158	Hs.517148
ENSG00000101158	Hs.629101
ENSG00000101161	Hs.31334
ENSG00000101189	Hs.590870
ENSG00000101189	Hs.623651
ENSG00000101189	Hs.734101
ENSG00000101190	Hs.739060
ENSG00000101193	Hs.353013
ENSG00000101193	Hs.745186
ENSG00000101199	Hs.25584
ENSG00000101199	Hs.708959
ENSG00000101220	Hs.274422
ENSG00000101222	Hs.72620
ENSG00000101247	Hs.472165
ENSG00000101343	Hs.171342
ENSG00000101343	Hs.661545
ENSG00000101346	Hs.472409
ENSG00000101346	Hs.626259
ENSG00000101347	Hs.580681
ENSG00000101361	Hs.598401
ENSG00000101363	Hs.6126
ENSG00000101407	Hs.655481
ENSG00000101417	Hs.654857
ENSG00000101438	Hs.179080
ENSG00000101440	Hs.659995
ENSG00000101442	Hs.371585
ENSG00000101443	
ENSG00000101457	
ENSG00000101464	
ENSG00000101473	Hs.444776
ENSG00000101473	Hs.634491
ENSG00000101473	Hs.731462
ENSG00000101474	Hs.472330
ENSG00000101546	Hs.728931
ENSG00000101546	Hs.735645
ENSG00000101557	Hs.608031
ENSG00000101557	Hs.597121
ENSG00000101557	Hs.579511
ENSG00000101557	Hs.464416
ENSG00000101557	Hs.707058
ENSG00000101557	Hs.717953
ENSG00000101557	Hs.732072
ENSG00000101574	Hs.126888
ENSG00000101596	Hs.607656
ENSG00000101596	Hs.607245
ENSG00000101596	Hs.596122
ENSG00000101596	Hs.8118
ENSG00000101624	Hs.236940
ENSG00000101624	Hs.745229
ENSG00000101639	
ENSG00000101654	Hs.592347
ENSG00000101654	Hs.8086
ENSG00000101654	Hs.623549
ENSG00000101850	Hs.74124
ENSG00000101850	Hs.684358
ENSG00000101868	Hs.567319
ENSG00000101940	Hs.521973
ENSG00000101951	
ENSG00000101997	Hs.26333
ENSG00000102021	Hs.242183
ENSG00000102032	Hs.158331
ENSG00000102032	Hs.621685
ENSG00000102103	
ENSG00000102109	
ENSG00000102119	Hs.625876
ENSG00000102125	Hs.409911
ENSG00000102172	Hs.634016
ENSG00000102172	Hs.662446
ENSG00000102172	Hs.724874
ENSG00000102172	Hs.745307
ENSG00000102181	Hs.522805
ENSG00000102181	Hs.615184
ENSG00000102181	Hs.701870
ENSG00000102241	Hs.605934
ENSG00000102241	Hs.204475
ENSG00000102243	Hs.496843
ENSG00000102245	Hs.592244
ENSG00000102309	Hs.655623
ENSG00000102312	Hs.386453
ENSG00000102384	Hs.348920
ENSG00000102390	
ENSG00000102543	Hs.606363
ENSG00000102543	Hs.388220
ENSG00000102575	
ENSG00000102710	Hs.599329
ENSG00000102710	Hs.435815
ENSG00000102738	Hs.596607
ENSG00000102738	Hs.720927
ENSG00000102760	Hs.507866
ENSG00000102763	Hs.602668
ENSG00000102763	Hs.368282
ENSG00000102794	Hs.160789
ENSG00000102802	Hs.147880
ENSG00000102805	Hs.30213
ENSG00000102805	Hs.665879
ENSG00000102871	Hs.460996
ENSG00000102891	Hs.567624
ENSG00000102897	Hs.745012
ENSG00000102898	Hs.356630
ENSG00000102898	Hs.731871
ENSG00000102898	Hs.744996
ENSG00000102900	Hs.276878
ENSG00000102900	Hs.713261
ENSG00000102900	Hs.745427
ENSG00000102901	Hs.288382
ENSG00000102904	Hs.632212
ENSG00000102931	Hs.719024
ENSG00000102962	Hs.534347
ENSG00000102967	Hs.654427
ENSG00000102970	Hs.546294
ENSG00000102977	Hs.78019
ENSG00000102978	Hs.79402
ENSG00000103005	Hs.721189
ENSG00000103021	Hs.11614
ENSG00000103037	Hs.609248
ENSG00000103043	Hs.445061
ENSG00000103047	Hs.13526
ENSG00000103051	Hs.208680
ENSG00000103051	Hs.615139
ENSG00000103056	Hs.368421
ENSG00000103056	Hs.735133
ENSG00000103061	Hs.724036
ENSG00000103061	Hs.729520
ENSG00000103089	Hs.604736
ENSG00000103089	Hs.461329
ENSG00000103121	Hs.55028
ENSG00000103121	Hs.618093
ENSG00000103145	
ENSG00000103148	Hs.668998
ENSG00000103148	Hs.732335
ENSG00000103152	
ENSG00000103168	Hs.153022
ENSG00000103174	Hs.21334
ENSG00000103175	
ENSG00000103187	Hs.289092
ENSG00000103194	Hs.594990
ENSG00000103194	Hs.449100
ENSG00000103194	Hs.136778
ENSG00000103248	
ENSG00000103264	Hs.666570
ENSG00000103266	Hs.592081
ENSG00000103275	Hs.601609
ENSG00000103275	Hs.302903
ENSG00000103275	Hs.673607
ENSG00000103275	Hs.684741
ENSG00000103316	Hs.924
ENSG00000103351	Hs.155995
ENSG00000103351	Hs.128357
ENSG00000103351	Hs.742198
ENSG00000103353	Hs.599955
ENSG00000103353	Hs.595122
ENSG00000103353	Hs.3459
ENSG00000103356	Hs.620541
ENSG00000103356	Hs.643812
ENSG00000103363	
ENSG00000103381	Hs.460002
ENSG00000103381	Hs.609058
ENSG00000103423	Hs.459779
ENSG00000103423	Hs.692032
ENSG00000103429	Hs.594514
ENSG00000103429	Hs.435556
ENSG00000103429	Hs.623616
ENSG00000103485	Hs.513484
ENSG00000103485	Hs.675754
ENSG00000103502	Hs.121549
ENSG00000103502	Hs.743785
ENSG00000103502	Hs.745465
ENSG00000103522	Hs.210546
ENSG00000103540	Hs.606159
ENSG00000103540	Hs.279912
ENSG00000103544	Hs.654964
ENSG00000103550	Hs.585209
ENSG00000103550	Hs.300404
ENSG00000103550	Hs.652939
ENSG00000103591	Hs.596292
ENSG00000103591	Hs.254642
ENSG00000103599	Hs.657894
ENSG00000103642	Hs.410388
ENSG00000103671	Hs.500340
ENSG00000103707	Hs.531615
ENSG00000103876	Hs.73875
ENSG00000103932	Hs.371045
ENSG00000103932	Hs.613684
ENSG00000103995	Hs.597323
ENSG00000103995	Hs.734263
ENSG00000104044	Hs.654411
ENSG00000104047	Hs.597650
ENSG00000104047	Hs.127432
ENSG00000104081	Hs.591104
ENSG00000104081	Hs.618992
ENSG00000104112	Hs.232618
ENSG00000104131	Hs.607689
ENSG00000104131	Hs.404056
ENSG00000104131	Hs.695256
ENSG00000104131	Hs.735826
ENSG00000104133	Hs.656271
ENSG00000104133	Hs.667399
ENSG00000104142	Hs.23876
ENSG00000104147	Hs.733222
ENSG00000104164	Hs.7037
ENSG00000104164	Hs.616277
ENSG00000104164	Hs.745217
ENSG00000104213	Hs.458573
ENSG00000104218	Hs.370147
ENSG00000104221	Hs.709301
ENSG00000104231	Hs.606639
ENSG00000104299	Hs.162397
ENSG00000104299	Hs.613706
ENSG00000104320	Hs.492208
ENSG00000104320	Hs.652803
ENSG00000104324	Hs.156178
ENSG00000104324	Hs.711563
ENSG00000104356	Hs.252828
ENSG00000104408	Hs.575544
ENSG00000104408	Hs.405590
ENSG00000104408	Hs.710451
ENSG00000104412	Hs.654351
ENSG00000104432	Hs.591873
ENSG00000104442	Hs.269542
ENSG00000104442	Hs.609565
ENSG00000104442	Hs.663213
ENSG00000104472	Hs.598227
ENSG00000104472	Hs.279704
ENSG00000104497	Hs.492121
ENSG00000104497	Hs.610480
ENSG00000104499	Hs.661218
ENSG00000104522	Hs.404119
ENSG00000104549	Hs.597714
ENSG00000104549	Hs.71465
ENSG00000104613	Hs.512627
ENSG00000104613	Hs.718619
ENSG00000104671	Hs.158427
ENSG00000104714	Hs.738846
ENSG00000104731	Hs.610421
ENSG00000104731	Hs.613097
ENSG00000104731	Hs.728264
ENSG00000104808	
ENSG00000104859	Hs.466917
ENSG00000104866	Hs.285363
ENSG00000104866	Hs.628740
ENSG00000104872	Hs.5245
ENSG00000104872	Hs.731533
ENSG00000104872	Hs.731547
ENSG00000104872	Hs.738853
ENSG00000104883	
ENSG00000104884	Hs.487294
ENSG00000104884	Hs.663234
ENSG00000104885	Hs.690154
ENSG00000104885	Hs.713641
ENSG00000104886	Hs.501353
ENSG00000104889	
ENSG00000104897	
ENSG00000104899	Hs.112432
ENSG00000104901	Hs.515855
ENSG00000104951	Hs.741750
ENSG00000104976	Hs.631860
ENSG00000104979	Hs.231616
ENSG00000104980	Hs.465784
ENSG00000104983	Hs.515479
ENSG00000104998	Hs.132781
ENSG00000104998	Hs.626408
ENSG00000105058	Hs.623497
ENSG00000105072	Hs.631627
ENSG00000105171	Hs.606430
ENSG00000105171	Hs.412870
ENSG00000105171	Hs.715732
ENSG00000105176	Hs.607593
ENSG00000105176	Hs.466391
ENSG00000105176	Hs.669840
ENSG00000105176	Hs.707284
ENSG00000105185	Hs.609345
ENSG00000105185	Hs.613550
ENSG00000105185	Hs.684085
ENSG00000105193	Hs.397609
ENSG00000105197	Hs.597106
ENSG00000105197	Hs.590956
ENSG00000105197	Hs.742476
ENSG00000105219	Hs.631603
ENSG00000105219	Hs.674914
ENSG00000105220	Hs.466471
ENSG00000105220	Hs.740140
ENSG00000105258	
ENSG00000105298	Hs.128425
ENSG00000105298	Hs.729778
ENSG00000105327	Hs.467020
ENSG00000105364	Hs.279652
ENSG00000105369	Hs.631567
ENSG00000105370	Hs.162754
ENSG00000105372	Hs.613672
ENSG00000105373	Hs.745561
ENSG00000105374	
ENSG00000105379	Hs.348531
ENSG00000105404	
ENSG00000105447	Hs.400625
ENSG00000105486	Hs.603078
ENSG00000105486	Hs.1770
ENSG00000105486	Hs.623500
ENSG00000105486	Hs.738849
ENSG00000105518	Hs.8036
ENSG00000105518	Hs.737060
ENSG00000105549	Hs.250002
ENSG00000105583	Hs.704291
ENSG00000105617	
ENSG00000105618	
ENSG00000105619	Hs.745267
ENSG00000105640	Hs.567814
ENSG00000105640	Hs.684118
ENSG00000105640	Hs.745377
ENSG00000105655	Hs.405873
ENSG00000105655	Hs.744478
ENSG00000105669	
ENSG00000105671	Hs.143187
ENSG00000105676	Hs.77876
ENSG00000105676	Hs.726422
ENSG00000105677	
ENSG00000105697	Hs.745467
ENSG00000105700	Hs.714548
ENSG00000105700	Hs.743717
ENSG00000105726	Hs.501794
ENSG00000105771	Hs.466875
ENSG00000105778	Hs.128056
ENSG00000105792	Hs.613957
ENSG00000105792	Hs.621228
ENSG00000105792	Hs.657403
ENSG00000105849	Hs.353035
ENSG00000105849	Hs.701612
ENSG00000105856	Hs.162032
ENSG00000105865	Hs.97627
ENSG00000105875	
ENSG00000105887	Hs.602015
ENSG00000105948	Hs.644553
ENSG00000105948	Hs.662498
ENSG00000105948	Hs.711629
ENSG00000105954	Hs.60473
ENSG00000105954	Hs.727359
ENSG00000105982	Hs.446194
ENSG00000106009	Hs.520623
ENSG00000106012	Hs.520627
ENSG00000106012	Hs.629928
ENSG00000106025	Hs.16529
ENSG00000106025	Hs.733342
ENSG00000106028	Hs.490394
ENSG00000106028	Hs.740496
ENSG00000106034	Hs.189652
ENSG00000106077	Hs.647045
ENSG00000106105	Hs.404321
ENSG00000106244	Hs.632296
ENSG00000106245	
ENSG00000106263	Hs.730066
ENSG00000106266	Hs.584900
ENSG00000106268	
ENSG00000106305	
ENSG00000106336	Hs.283764
ENSG00000106341	Hs.608660
ENSG00000106341	Hs.227011
ENSG00000106341	Hs.615243
ENSG00000106344	Hs.552129
ENSG00000106344	Hs.274263
ENSG00000106355	Hs.424908
ENSG00000106399	Hs.487540
ENSG00000106399	Hs.738841
ENSG00000106400	
ENSG00000106410	Hs.558628
ENSG00000106459	Hs.606689
ENSG00000106459	Hs.594964
ENSG00000106459	Hs.654363
ENSG00000106477	Hs.368315
ENSG00000106477	Hs.609856
ENSG00000106477	Hs.732631
ENSG00000106477	Hs.733146
ENSG00000106484	Hs.596119
ENSG00000106524	Hs.157378
ENSG00000106524	Hs.627020
ENSG00000106538	Hs.647064
ENSG00000106591	Hs.50252
ENSG00000106603	Hs.655165
ENSG00000106603	Hs.673771
ENSG00000106603	Hs.733841
ENSG00000106605	
ENSG00000106609	Hs.488478
ENSG00000106609	Hs.614239
ENSG00000106609	Hs.700360
ENSG00000106628	Hs.306791
ENSG00000106636	Hs.520794
ENSG00000106638	Hs.647044
ENSG00000106638	Hs.650910
ENSG00000106692	Hs.55777
ENSG00000106771	Hs.593426
ENSG00000106771	Hs.308074
ENSG00000106771	Hs.621479
ENSG00000106771	Hs.622507
ENSG00000106780	Hs.744903
ENSG00000106785	Hs.575631
ENSG00000106785	Hs.712999
ENSG00000106803	
ENSG00000106868	Hs.494827
ENSG00000106948	Hs.494895
ENSG00000106948	Hs.700135
ENSG00000106948	Hs.704553
ENSG00000106952	Hs.494901
ENSG00000106952	Hs.654445
ENSG00000107020	Hs.584242
ENSG00000107020	Hs.534185
ENSG00000107036	Hs.211520
ENSG00000107036	Hs.661509
ENSG00000107036	Hs.676564
ENSG00000107185	Hs.493804
ENSG00000107223	Hs.174050
ENSG00000107262	Hs.377484
ENSG00000107281	Hs.719906
ENSG00000107371	Hs.606213
ENSG00000107371	Hs.602571
ENSG00000107371	Hs.712620
ENSG00000107371	Hs.713483
ENSG00000107521	Hs.404568
ENSG00000107537	Hs.498732
ENSG00000107537	Hs.610614
ENSG00000107562	Hs.613659
ENSG00000107562	Hs.617446
ENSG00000107581	Hs.605512
ENSG00000107581	Hs.523299
ENSG00000107581	Hs.657236
ENSG00000107614	Hs.351665
ENSG00000107618	Hs.591928
ENSG00000107669	Hs.614278
ENSG00000107669	Hs.632080
ENSG00000107669	Hs.635094
ENSG00000107719	Hs.202351
ENSG00000107736	Hs.656032
ENSG00000107738	Hs.47382
ENSG00000107738	Hs.685837
ENSG00000107771	Hs.461988
ENSG00000107789	Hs.121260
ENSG00000107815	Hs.22678
ENSG00000107829	Hs.736808
ENSG00000107874	
ENSG00000107882	Hs.404089
ENSG00000107937	Hs.596196
ENSG00000107937	Hs.9270
ENSG00000107938	Hs.468688
ENSG00000107949	Hs.665877
ENSG00000107949	Hs.715543
ENSG00000107959	
ENSG00000107960	
ENSG00000108010	Hs.603031
ENSG00000108010	Hs.42644
ENSG00000108055	Hs.24485
ENSG00000108055	Hs.678733
ENSG00000108064	Hs.713772
ENSG00000108064	Hs.732014
ENSG00000108091	Hs.591360
ENSG00000108091	Hs.327068
ENSG00000108107	Hs.652114
ENSG00000108107	Hs.692734
ENSG00000108107	Hs.731578
ENSG00000108187	Hs.198158
ENSG00000108256	Hs.462598
ENSG00000108256	Hs.618532
ENSG00000108256	Hs.705904
ENSG00000108256	Hs.718077
ENSG00000108270	Hs.195740
ENSG00000108270	Hs.699485
ENSG00000108270	Hs.716141
ENSG00000108272	Hs.462859
ENSG00000108278	Hs.2210
ENSG00000108278	Hs.732157
ENSG00000108294	
ENSG00000108296	
ENSG00000108298	Hs.720729
ENSG00000108312	Hs.89781
ENSG00000108342	Hs.2233
ENSG00000108344	Hs.12970
ENSG00000108349	Hs.743287
ENSG00000108395	Hs.605697
ENSG00000108395	Hs.579079
ENSG00000108424	Hs.532793
ENSG00000108424	Hs.613152
ENSG00000108424	Hs.706596
ENSG00000108439	Hs.631742
ENSG00000108465	Hs.20157
ENSG00000108474	
ENSG00000108506	Hs.279646
ENSG00000108506	Hs.629660
ENSG00000108506	Hs.638991
ENSG00000108506	Hs.700844
ENSG00000108559	Hs.584784
ENSG00000108559	Hs.732144
ENSG00000108559	Hs.744322
ENSG00000108561	
ENSG00000108578	Hs.605660
ENSG00000108578	Hs.371914
ENSG00000108578	Hs.713465
ENSG00000108587	Hs.462680
ENSG00000108587	Hs.639214
ENSG00000108590	Hs.567493
ENSG00000108591	Hs.78582
ENSG00000108592	Hs.463785
ENSG00000108599	Hs.601523
ENSG00000108599	Hs.642676
ENSG00000108599	Hs.721282
ENSG00000108651	Hs.589862
ENSG00000108651	Hs.540864
ENSG00000108666	Hs.655257
ENSG00000108702	Hs.72918
ENSG00000108733	Hs.591190
ENSG00000108733	Hs.691068
ENSG00000108784	Hs.50727
ENSG00000108826	Hs.7736
ENSG00000108826	Hs.711891
ENSG00000108829	Hs.370927
ENSG00000108849	Hs.558368
ENSG00000108849	Hs.744427
ENSG00000108961	Hs.408233
ENSG00000108963	Hs.513856
ENSG00000108963	Hs.664161
ENSG00000109065	
ENSG00000109066	Hs.370262
ENSG00000109083	Hs.609288
ENSG00000109083	Hs.744876
ENSG00000109084	Hs.199695
ENSG00000109111	Hs.604105
ENSG00000109111	Hs.250429
ENSG00000109111	Hs.735114
ENSG00000109118	Hs.444173
ENSG00000109118	Hs.744494
ENSG00000109133	Hs.31082
ENSG00000109133	Hs.614529
ENSG00000109133	Hs.697386
ENSG00000109133	Hs.707732
ENSG00000109182	Hs.598586
ENSG00000109182	Hs.479703
ENSG00000109205	Hs.143811
ENSG00000109255	
ENSG00000109270	Hs.433332
ENSG00000109270	Hs.744233
ENSG00000109323	Hs.480415
ENSG00000109323	Hs.674762
ENSG00000109390	
ENSG00000109445	Hs.120766
ENSG00000109471	Hs.89679
ENSG00000109475	Hs.512199
ENSG00000109475	Hs.717300
ENSG00000109501	Hs.518602
ENSG00000109501	Hs.727283
ENSG00000109534	Hs.606828
ENSG00000109576	Hs.596402
ENSG00000109576	Hs.529735
ENSG00000109618	Hs.253305
ENSG00000109680	Hs.479403
ENSG00000109736	Hs.614319
ENSG00000109736	Hs.632581
ENSG00000109771	Hs.558513
ENSG00000109771	Hs.695018
ENSG00000109805	Hs.567567
ENSG00000109814	Hs.572518
ENSG00000109854	Hs.90753
ENSG00000109881	Hs.143733
ENSG00000109911	Hs.175534
ENSG00000109917	Hs.605257
ENSG00000109917	Hs.7165
ENSG00000109920	Hs.6834
ENSG00000109920	Hs.609745
ENSG00000109920	Hs.618965
ENSG00000109920	Hs.732914
ENSG00000109929	Hs.593340
ENSG00000109929	Hs.287749
ENSG00000109929	Hs.657840
ENSG00000109944	Hs.164705
ENSG00000110011	Hs.612740
ENSG00000110013	Hs.576941
ENSG00000110013	Hs.627388
ENSG00000110013	Hs.674805
ENSG00000110060	Hs.660922
ENSG00000110063	Hs.504249
ENSG00000110074	Hs.317190
ENSG00000110104	Hs.4253
ENSG00000110108	Hs.13662
ENSG00000110169	Hs.426485
ENSG00000110200	Hs.38044
ENSG00000110243	Hs.283923
ENSG00000110245	Hs.73849
ENSG00000110274	Hs.504009
ENSG00000110315	Hs.44685
ENSG00000110315	Hs.624085
ENSG00000110318	Hs.156352
ENSG00000110318	Hs.627107
ENSG00000110324	Hs.599715
ENSG00000110324	Hs.504035
ENSG00000110367	Hs.604106
ENSG00000110367	Hs.408461
ENSG00000110375	
ENSG00000110429	Hs.406787
ENSG00000110429	Hs.732398
ENSG00000110429	Hs.733093
ENSG00000110435	Hs.502315
ENSG00000110442	Hs.279836
ENSG00000110442	Hs.732180
ENSG00000110448	Hs.58685
ENSG00000110448	Hs.622502
ENSG00000110497	Hs.654644
ENSG00000110497	Hs.738748
ENSG00000110514	Hs.82548
ENSG00000110536	Hs.656205
ENSG00000110536	Hs.742231
ENSG00000110583	Hs.523753
ENSG00000110665	Hs.559181
ENSG00000110696	Hs.645792
ENSG00000110700	
ENSG00000110713	Hs.524750
ENSG00000110717	Hs.90443
ENSG00000110723	Hs.595312
ENSG00000110723	Hs.28540
ENSG00000110768	Hs.577202
ENSG00000110768	Hs.713739
ENSG00000110768	Hs.734457
ENSG00000110777	Hs.654525
ENSG00000110777	Hs.733573
ENSG00000110777	Hs.739353
ENSG00000110871	Hs.17250
ENSG00000110871	Hs.715084
ENSG00000110876	Hs.591014
ENSG00000110917	Hs.608699
ENSG00000110917	Hs.701392
ENSG00000110917	Hs.731212
ENSG00000110917	Hs.744910
ENSG00000110921	Hs.130607
ENSG00000110944	Hs.98309
ENSG00000110955	Hs.637090
ENSG00000111011	Hs.623625
ENSG00000111011	Hs.707552
ENSG00000111203	Hs.446098
ENSG00000111203	Hs.709471
ENSG00000111215	
ENSG00000111229	Hs.609962
ENSG00000111231	Hs.634680
ENSG00000111231	Hs.713858
ENSG00000111237	Hs.600114
ENSG00000111247	Hs.730696
ENSG00000111261	Hs.591145
ENSG00000111269	Hs.591156
ENSG00000111269	Hs.13313
ENSG00000111300	Hs.530941
ENSG00000111325	Hs.524817
ENSG00000111341	
ENSG00000111358	Hs.599503
ENSG00000111358	Hs.355348
ENSG00000111358	Hs.627290
ENSG00000111361	Hs.599964
ENSG00000111361	Hs.623880
ENSG00000111361	Hs.741273
ENSG00000111364	Hs.599964
ENSG00000111405	Hs.997
ENSG00000111412	Hs.592011
ENSG00000111412	Hs.623855
ENSG00000111445	Hs.731908
ENSG00000111445	Hs.740837
ENSG00000111536	Hs.272350
ENSG00000111537	Hs.607204
ENSG00000111537	Hs.856
ENSG00000111554	Hs.655702
ENSG00000111554	Hs.738279
ENSG00000111581	Hs.524574
ENSG00000111596	Hs.744293
ENSG00000111602	Hs.118631
ENSG00000111615	Hs.645517
ENSG00000111615	Hs.665628
ENSG00000111639	
ENSG00000111644	Hs.123239
ENSG00000111665	Hs.524216
ENSG00000111665	Hs.671195
ENSG00000111665	Hs.709355
ENSG00000111669	
ENSG00000111670	Hs.607533
ENSG00000111670	Hs.46850
ENSG00000111678	
ENSG00000111704	Hs.598820
ENSG00000111704	Hs.635882
ENSG00000111726	
ENSG00000111731	Hs.598519
ENSG00000111802	Hs.403010
ENSG00000111832	Hs.572159
ENSG00000111832	Hs.532164
ENSG00000111832	Hs.654664
ENSG00000111845	Hs.310231
ENSG00000111906	Hs.32826
ENSG00000111906	Hs.693287
ENSG00000111911	Hs.605710
ENSG00000111911	Hs.72325
ENSG00000111971	Hs.25738
ENSG00000111971	Hs.737099
ENSG00000112039	Hs.302003
ENSG00000112039	Hs.620020
ENSG00000112096	Hs.487046
ENSG00000112096	Hs.123445
ENSG00000112096	Hs.702118
ENSG00000112096	Hs.712708
ENSG00000112096	Hs.731637
ENSG00000112110	Hs.624865
ENSG00000112110	Hs.733151
ENSG00000112118	Hs.179565
ENSG00000112130	Hs.485278
ENSG00000112130	Hs.624989
ENSG00000112137	Hs.436996
ENSG00000112137	Hs.734896
ENSG00000112146	Hs.597310
ENSG00000112146	Hs.216653
ENSG00000112146	Hs.618690
ENSG00000112146	Hs.649202
ENSG00000112149	Hs.595133
ENSG00000112149	Hs.623682
ENSG00000112149	Hs.715968
ENSG00000112159	Hs.529948
